itinerary_id,day,order,poi_id
trip01954,day3,2,attraction00766
trip01954,day3,3,restaurant01684
trip01954,day3,4,restaurant01630
trip01954,day3,5,attraction00775
trip01954,day3,6,restaurant01623
trip01954,day3,7,attraction00848
trip01954,day3,8,hotel02050
trip01955,day1,1,hotel02052
trip01955,day1,2,restaurant01678
trip01955,day1,3,restaurant01679
trip01955,day1,4,restaurant01645
trip01955,day1,5,attraction00835
trip01955,day1,6,hotel02052
trip01956,day1,1,hotel02067
trip01956,day1,2,restaurant01695
trip01956,day1,3,attraction00758
trip01956,day1,4,attraction00813
trip01956,day1,5,attraction00806
trip01956,day1,6,restaurant01671
trip01956,day1,7,attraction00799
trip01956,day1,8,attraction00782
trip01956,day1,9,hotel02067
trip01956,day2,1,hotel02067
trip01956,day2,2,attraction00752
trip01956,day2,3,restaurant01609
trip01956,day2,4,restaurant01691
trip01956,day2,5,restaurant01619
trip01956,day2,6,attraction00745
trip01956,day2,7,restaurant01594
trip01956,day2,8,hotel02067
trip01956,day3,1,hotel02067
trip01956,day3,2,attraction00789
trip01956,day3,3,attraction00741
trip01956,day3,4,restaurant01601
trip01956,day3,5,attraction00757
trip01956,day3,6,restaurant01653
trip01956,day3,7,restaurant01652
trip01956,day3,8,hotel02067
trip01956,day4,1,hotel02067
trip01956,day4,2,attraction00825
trip01956,day4,3,restaurant01599
trip01956,day4,4,attraction00832
trip01956,day4,5,attraction00828
trip01956,day4,6,attraction00808
trip01956,day4,7,attraction00748
trip01956,day4,8,restaurant01630
trip01956,day4,9,hotel02067
trip01957,day1,1,hotel02045
trip01957,day1,2,restaurant01620
trip01957,day1,3,restaurant01623
trip01957,day1,4,restaurant01663
trip01957,day1,5,restaurant01673
trip01957,day1,6,attraction00739
trip01957,day1,7,hotel02045
trip01957,day2,1,hotel02045
trip01957,day2,2,attraction00797
trip01957,day2,3,restaurant01653
trip01957,day2,4,restaurant01675
trip01957,day2,5,restaurant01682
trip01957,day2,6,hotel02045
trip01958,day1,1,hotel02061
trip01958,day1,2,attraction00803
trip01958,day1,3,restaurant01692
trip01958,day1,4,restaurant01602
trip01958,day1,5,attraction00849
trip01958,day1,6,hotel02061
trip01959,day1,1,hotel02078
trip01959,day1,2,attraction00816
trip01959,day1,3,restaurant01597
trip01959,day1,4,restaurant01639
trip01959,day1,5,restaurant01681
trip01959,day1,6,attraction00812
trip01959,day1,7,restaurant01625
trip01959,day1,8,hotel02078
trip01959,day2,1,hotel02078
trip01959,day2,2,attraction00842
trip01959,day2,3,attraction00843
trip01959,day2,4,restaurant01681
trip01959,day2,5,restaurant01682
trip01959,day2,6,attraction00744
trip01959,day2,7,hotel02078
trip01959,day3,1,hotel02078
trip01959,day3,2,restaurant01685
trip01959,day3,3,restaurant01655
trip01959,day3,4,restaurant01679
trip01959,day3,5,attraction00825
trip01959,day3,6,attraction00849
trip01959,day3,7,hotel02078
trip01959,day4,1,hotel02078
trip01959,day4,2,attraction00806
trip01959,day4,3,restaurant01689
trip01959,day4,4,attraction00771
trip01959,day4,5,restaurant01648
trip01959,day4,6,hotel02078
trip01960,day1,1,hotel02063
trip01960,day1,2,restaurant01641
trip01960,day1,3,attraction00803
trip01960,day1,4,restaurant01615
trip01960,day1,5,restaurant01640
trip01960,day1,6,restaurant01695
trip01960,day1,7,hotel02063
trip01961,day1,1,hotel02054
trip01961,day1,2,attraction00825
trip01961,day1,3,restaurant01647
trip01961,day1,4,restaurant01641
trip01961,day1,5,restaurant01638
trip01961,day1,6,restaurant01616
trip01961,day1,7,hotel02054
trip01962,day1,1,hotel02081
trip01962,day1,2,attraction00799
trip01962,day1,3,attraction00784
trip01962,day1,4,attraction00747
trip01962,day1,5,attraction00770
trip01962,day1,6,restaurant01593
trip01962,day1,7,attraction00817
trip01962,day1,8,hotel02081
trip01962,day2,1,hotel02081
trip01962,day2,2,attraction00772
trip01962,day2,3,restaurant01626
trip01962,day2,4,attraction00788
trip01962,day2,5,attraction00825
trip01962,day2,6,restaurant01655
trip01962,day2,7,restaurant01594
trip01962,day2,8,hotel02081
trip01962,day3,1,hotel02081
trip01962,day3,2,attraction00768
trip01962,day3,3,attraction00798
trip01962,day3,4,restaurant01675
trip01962,day3,5,attraction00818
trip01962,day3,6,hotel02081
trip01963,day1,1,hotel02057
trip01963,day1,2,restaurant01693
trip01963,day1,3,restaurant01613
trip01963,day1,4,restaurant01629
trip01963,day1,5,attraction00777
trip01963,day1,6,restaurant01637
trip01963,day1,7,hotel02057
trip01963,day2,1,hotel02057
trip01963,day2,2,attraction00810
trip01963,day2,3,attraction00834
trip01963,day2,4,attraction00850
trip01963,day2,5,restaurant01614
trip01963,day2,6,restaurant01602
trip01963,day2,7,attraction00794
trip01963,day2,8,hotel02057
trip01964,day1,1,hotel02058
trip01964,day1,2,restaurant01641
trip01964,day1,3,restaurant01665
trip01964,day1,4,attraction00823
trip01964,day1,5,restaurant01603
trip01964,day1,6,restaurant01640
trip01964,day1,7,hotel02058
trip01964,day2,1,hotel02058
trip01964,day2,2,attraction00749
trip01964,day2,3,restaurant01631
trip01964,day2,4,restaurant01680
trip01964,day2,5,restaurant01643
trip01964,day2,6,attraction00830
trip01964,day2,7,hotel02058
trip01964,day3,1,hotel02058
trip01964,day3,2,restaurant01664
trip01964,day3,3,restaurant01662
trip01964,day3,4,attraction00777
trip01964,day3,5,restaurant01694
trip01964,day3,6,restaurant01611
trip01964,day3,7,hotel02058
trip01965,day1,1,hotel02047
trip01965,day1,2,restaurant01625
trip01965,day1,3,attraction00844
trip01965,day1,4,restaurant01689
trip01965,day1,5,attraction00820
trip01965,day1,6,restaurant01606
trip01965,day1,7,hotel02047
trip01965,day2,1,hotel02047
trip01965,day2,2,restaurant01666
trip01965,day2,3,attraction00765
trip01965,day2,4,restaurant01660
trip01965,day2,5,attraction00748
trip01965,day2,6,attraction00789
trip01965,day2,7,hotel02047
trip01966,day1,1,hotel02044
trip01966,day1,2,attraction00813
trip01966,day1,3,restaurant01677
trip01966,day1,4,attraction00852
trip01966,day1,5,restaurant01643
trip01966,day1,6,restaurant01654
trip01966,day1,7,restaurant01661
trip01966,day1,8,hotel02044
trip01966,day2,1,hotel02044
trip01966,day2,2,attraction00744
trip01966,day2,3,attraction00738
trip01966,day2,4,restaurant01630
trip01966,day2,5,restaurant01646
trip01966,day2,6,restaurant01644
trip01966,day2,7,hotel02044
trip01967,day1,1,hotel02060
trip01967,day1,2,restaurant01610
trip01967,day1,3,attraction00765
trip01967,day1,4,attraction00767
trip01967,day1,5,attraction00801
trip01967,day1,6,attraction00748
trip01967,day1,7,restaurant01597
trip01967,day1,8,attraction00844
trip01967,day1,9,hotel02060
trip01967,day2,1,hotel02060
trip01967,day2,2,attraction00820
trip01967,day2,3,attraction00807
trip01967,day2,4,restaurant01597
trip01967,day2,5,restaurant01643
trip01967,day2,6,attraction00804
trip01967,day2,7,restaurant01687
trip01967,day2,8,hotel02060
trip01968,day1,1,hotel02076
trip01968,day1,2,restaurant01660
trip01968,day1,3,attraction00849
trip01968,day1,4,attraction00852
trip01968,day1,5,restaurant01675
trip01968,day1,6,restaurant01666
trip01968,day1,7,attraction00842
trip01968,day1,8,hotel02076
trip01968,day2,1,hotel02076
trip01968,day2,2,restaurant01614
trip01968,day2,3,restaurant01629
trip01968,day2,4,restaurant01682
trip01968,day2,5,attraction00819
trip01968,day2,6,attraction00805
trip01968,day2,7,restaurant01688
trip01968,day2,8,hotel02076
trip01968,day3,1,hotel02076
trip01968,day3,2,attraction00830
trip01968,day3,3,attraction00760
trip01968,day3,4,attraction00810
trip01968,day3,5,attraction00752
trip01968,day3,6,restaurant01639
trip01968,day3,7,hotel02076
trip01969,day1,1,hotel02074
trip01969,day1,2,attraction00793
trip01969,day1,3,restaurant01675
trip01969,day1,4,attraction00749
trip01969,day1,5,attraction00759
trip01969,day1,6,attraction00766
trip01969,day1,7,restaurant01685
trip01969,day1,8,hotel02074
trip01969,day2,1,hotel02074
trip01969,day2,2,attraction00818
trip01969,day2,3,restaurant01638
trip01969,day2,4,attraction00854
trip01969,day2,5,restaurant01634
trip01969,day2,6,attraction00763
trip01969,day2,7,restaurant01618
trip01969,day2,8,hotel02074
trip01970,day1,1,hotel02043
trip01970,day1,2,attraction00765
trip01970,day1,3,restaurant01695
trip01970,day1,4,restaurant01647
trip01970,day1,5,restaurant01672
trip01970,day1,6,hotel02043
trip01970,day2,1,hotel02043
trip01970,day2,2,attraction00755
trip01970,day2,3,attraction00745
trip01970,day2,4,attraction00834
trip01970,day2,5,attraction00790
trip01970,day2,6,attraction00784
trip01970,day2,7,restaurant01642
trip01970,day2,8,hotel02043
trip01970,day3,1,hotel02043
trip01970,day3,2,attraction00780
trip01970,day3,3,attraction00756
trip01970,day3,4,attraction00802
trip01970,day3,5,restaurant01680
trip01970,day3,6,hotel02043
trip01970,day4,1,hotel02043
trip01970,day4,2,attraction00838
trip01970,day4,3,restaurant01690
trip01970,day4,4,restaurant01694
trip01970,day4,5,attraction00837
trip01970,day4,6,attraction00737
trip01970,day4,7,hotel02043
trip01971,day1,1,hotel02045
trip01971,day1,2,attraction00750
trip01971,day1,3,restaurant01608
trip01971,day1,4,attraction00748
trip01971,day1,5,restaurant01600
trip01971,day1,6,hotel02045
trip01972,day1,1,hotel02087
trip01972,day1,2,restaurant01650
trip01972,day1,3,restaurant01628
trip01972,day1,4,attraction00841
trip01972,day1,5,attraction00798
trip01972,day1,6,hotel02087
trip01972,day2,1,hotel02087
trip01972,day2,2,attraction00785
trip01972,day2,3,attraction00751
trip01972,day2,4,attraction00822
trip01972,day2,5,restaurant01687
trip01972,day2,6,restaurant01626
trip01972,day2,7,hotel02087
trip01972,day3,1,hotel02087
trip01972,day3,2,attraction00803
trip01972,day3,3,restaurant01677
trip01972,day3,4,restaurant01674
trip01972,day3,5,restaurant01647
trip01972,day3,6,attraction00753
trip01972,day3,7,restaurant01675
trip01972,day3,8,hotel02087
trip01972,day4,1,hotel02087
trip01972,day4,2,restaurant01661
trip01972,day4,3,attraction00775
trip01972,day4,4,restaurant01639
trip01972,day4,5,restaurant01643
trip01972,day4,6,attraction00789
trip01972,day4,7,restaurant01679
trip01972,day4,8,hotel02087
trip01973,day1,1,hotel02085
trip01973,day1,2,attraction00742
trip01973,day1,3,restaurant01688
trip01973,day1,4,attraction00744
trip01973,day1,5,attraction00836
trip01973,day1,6,restaurant01658
trip01973,day1,7,restaurant01614
trip01973,day1,8,hotel02085
trip01973,day2,1,hotel02085
trip01973,day2,2,attraction00776
trip01973,day2,3,attraction00833
trip01973,day2,4,attraction00835
trip01973,day2,5,attraction00775
trip01973,day2,6,attraction00820
trip01973,day2,7,restaurant01589
trip01973,day2,8,hotel02085
trip01973,day3,1,hotel02085
trip01973,day3,2,attraction00771
trip01973,day3,3,attraction00772
trip01973,day3,4,restaurant01645
trip01973,day3,5,restaurant01676
trip01973,day3,6,restaurant01669
trip01973,day3,7,restaurant01627
trip01973,day3,8,hotel02085
trip01974,day1,1,hotel02045
trip01974,day1,2,attraction00801
trip01974,day1,3,attraction00820
trip01974,day1,4,restaurant01594
trip01974,day1,5,restaurant01662
trip01974,day1,6,restaurant01593
trip01974,day1,7,restaurant01663
trip01974,day1,8,hotel02045
trip01974,day2,1,hotel02045
trip01974,day2,2,attraction00850
trip01974,day2,3,restaurant01688
trip01974,day2,4,attraction00804
trip01974,day2,5,restaurant01669
trip01974,day2,6,attraction00769
trip01974,day2,7,attraction00735
trip01974,day2,8,hotel02045
trip01974,day3,1,hotel02045
trip01974,day3,2,restaurant01675
trip01974,day3,3,restaurant01598
trip01974,day3,4,restaurant01588
trip01974,day3,5,restaurant01671
trip01974,day3,6,attraction00835
trip01974,day3,7,attraction00755
trip01974,day3,8,hotel02045
trip01975,day1,1,hotel02041
trip01975,day1,2,restaurant01681
trip01975,day1,3,attraction00793
trip01975,day1,4,restaurant01671
trip01975,day1,5,attraction00760
trip01975,day1,6,restaurant01680
trip01975,day1,7,hotel02041
trip01975,day2,1,hotel02041
trip01975,day2,2,attraction00814
trip01975,day2,3,attraction00849
trip01975,day2,4,restaurant01612
trip01975,day2,5,restaurant01618
trip01975,day2,6,attraction00779
trip01975,day2,7,hotel02041
trip01975,day3,1,hotel02041
trip01975,day3,2,restaurant01619
trip01975,day3,3,attraction00790
trip01975,day3,4,restaurant01611
trip01975,day3,5,restaurant01666
trip01975,day3,6,attraction00745
trip01975,day3,7,hotel02041
trip01975,day4,1,hotel02041
trip01975,day4,2,restaurant01692
trip01975,day4,3,attraction00826
trip01975,day4,4,restaurant01687
trip01975,day4,5,restaurant01610
trip01975,day4,6,attraction00755
trip01975,day4,7,attraction00815
trip01975,day4,8,hotel02041
trip01976,day1,1,hotel02078
trip01976,day1,2,restaurant01656
trip01976,day1,3,restaurant01649
trip01976,day1,4,restaurant01695
trip01976,day1,5,attraction00790
trip01976,day1,6,restaurant01695
trip01976,day1,7,attraction00750
trip01976,day1,8,hotel02078
trip01977,day1,1,hotel02069
trip01977,day1,2,restaurant01657
trip01977,day1,3,restaurant01641
trip01977,day1,4,attraction00854
trip01977,day1,5,attraction00742
trip01977,day1,6,restaurant01604
trip01977,day1,7,hotel02069
trip01977,day2,1,hotel02069
trip01977,day2,2,restaurant01646
trip01977,day2,3,restaurant01686
trip01977,day2,4,attraction00750
trip01977,day2,5,restaurant01588
trip01977,day2,6,hotel02069
trip01977,day3,1,hotel02069
trip01977,day3,2,restaurant01599
trip01977,day3,3,restaurant01612
trip01977,day3,4,attraction00741
trip01977,day3,5,restaurant01686
trip01977,day3,6,restaurant01674
trip01977,day3,7,attraction00748
trip01977,day3,8,hotel02069
trip01978,day1,1,hotel02066
trip01978,day1,2,attraction00749
trip01978,day1,3,restaurant01677
trip01978,day1,4,attraction00738
trip01978,day1,5,attraction00803
trip01978,day1,6,restaurant01607
trip01978,day1,7,attraction00761
trip01978,day1,8,hotel02066
trip01979,day1,1,hotel02071
trip01979,day1,2,restaurant01649
trip01979,day1,3,attraction00839
trip01979,day1,4,attraction00812
trip01979,day1,5,restaurant01660
trip01979,day1,6,attraction00840
trip01979,day1,7,hotel02071
trip01979,day2,1,hotel02071
trip01979,day2,2,restaurant01669
trip01979,day2,3,attraction00853
trip01979,day2,4,restaurant01693
trip01979,day2,5,restaurant01588
trip01979,day2,6,restaurant01644
trip01979,day2,7,hotel02071
trip01979,day3,1,hotel02071
trip01979,day3,2,attraction00807
trip01979,day3,3,restaurant01592
trip01979,day3,4,attraction00829
trip01979,day3,5,restaurant01665
trip01979,day3,6,restaurant01639
trip01979,day3,7,attraction00787
trip01979,day3,8,hotel02071
trip01980,day1,1,hotel02053
trip01980,day1,2,restaurant01608
trip01980,day1,3,restaurant01681
trip01980,day1,4,attraction00746
trip01980,day1,5,restaurant01605
trip01980,day1,6,restaurant01638
trip01980,day1,7,attraction00750
trip01980,day1,8,hotel02053
trip01980,day2,1,hotel02053
trip01980,day2,2,attraction00788
trip01980,day2,3,attraction00759
trip01980,day2,4,attraction00819
trip01980,day2,5,restaurant01655
trip01980,day2,6,hotel02053
trip01981,day1,1,hotel02073
trip01981,day1,2,attraction00771
trip01981,day1,3,attraction00780
trip01981,day1,4,attraction00778
trip01981,day1,5,attraction00840
trip01981,day1,6,attraction00785
trip01981,day1,7,restaurant01601
trip01981,day1,8,hotel02073
trip01981,day2,1,hotel02073
trip01981,day2,2,attraction00768
trip01981,day2,3,attraction00839
trip01981,day2,4,attraction00745
trip01981,day2,5,restaurant01616
trip01981,day2,6,attraction00741
trip01981,day2,7,attraction00791
trip01981,day2,8,hotel02073
trip01981,day3,1,hotel02073
trip01981,day3,2,attraction00789
trip01981,day3,3,attraction00828
trip01981,day3,4,restaurant01602
trip01981,day3,5,restaurant01595
trip01981,day3,6,restaurant01633
trip01981,day3,7,hotel02073
trip01982,day1,1,hotel02074
trip01982,day1,2,restaurant01650
trip01982,day1,3,attraction00846
trip01982,day1,4,attraction00814
trip01982,day1,5,restaurant01645
trip01982,day1,6,attraction00750
trip01982,day1,7,attraction00772
trip01982,day1,8,attraction00758
trip01982,day1,9,hotel02074
trip01983,day1,1,hotel02072
trip01983,day1,2,attraction00792
trip01983,day1,3,attraction00776
trip01983,day1,4,restaurant01662
trip01983,day1,5,attraction00845
trip01983,day1,6,restaurant01668
trip01983,day1,7,attraction00820
trip01983,day1,8,hotel02072
trip01984,day1,1,hotel02072
trip01984,day1,2,restaurant01641
trip01984,day1,3,attraction00748
trip01984,day1,4,restaurant01669
trip01984,day1,5,restaurant01669
trip01984,day1,6,attraction00837
trip01984,day1,7,restaurant01617
trip01984,day1,8,hotel02072
trip01984,day2,1,hotel02072
trip01984,day2,2,restaurant01684
trip01984,day2,3,restaurant01595
trip01984,day2,4,attraction00823
trip01984,day2,5,restaurant01649
trip01984,day2,6,attraction00789
trip01984,day2,7,restaurant01639
trip01984,day2,8,hotel02072
trip01984,day3,1,hotel02072
trip01984,day3,2,restaurant01595
trip01984,day3,3,restaurant01670
trip01984,day3,4,attraction00814
trip01984,day3,5,restaurant01673
trip01984,day3,6,attraction00746
trip01984,day3,7,hotel02072
trip01985,day1,1,hotel02083
trip01985,day1,2,attraction00854
trip01985,day1,3,attraction00741
trip01985,day1,4,restaurant01599
trip01985,day1,5,attraction00825
trip01985,day1,6,restaurant01597
trip01985,day1,7,hotel02083
trip01986,day1,1,hotel02061
trip01986,day1,2,restaurant01661
trip01986,day1,3,attraction00816
trip01986,day1,4,attraction00761
trip01986,day1,5,attraction00775
trip01986,day1,6,attraction00851
trip01986,day1,7,restaurant01620
trip01986,day1,8,attraction00829
trip01986,day1,9,hotel02061
trip01986,day2,1,hotel02061
trip01986,day2,2,attraction00788
trip01986,day2,3,attraction00742
trip01986,day2,4,restaurant01656
trip01986,day2,5,attraction00807
trip01986,day2,6,attraction00773
trip01986,day2,7,attraction00840
trip01986,day2,8,hotel02061
trip01987,day1,1,hotel02056
trip01987,day1,2,restaurant01649
trip01987,day1,3,restaurant01633
trip01987,day1,4,restaurant01676
trip01987,day1,5,attraction00826
trip01987,day1,6,restaurant01642
trip01987,day1,7,hotel02056
trip01987,day2,1,hotel02056
trip01987,day2,2,attraction00851
trip01987,day2,3,restaurant01677
trip01987,day2,4,attraction00760
trip01987,day2,5,attraction00800
trip01987,day2,6,hotel02056
trip01988,day1,1,hotel02075
trip01988,day1,2,restaurant01616
trip01988,day1,3,attraction00849
trip01988,day1,4,attraction00837
trip01988,day1,5,attraction00815
